"gene_id","species","expression_id","id_type","source_info","gene_name","hog_id","og_id"
"KLLA0C08305g","kl","KLLA0C08305g","KLLA0","original","","N1.HOG0000938","OG0000703"
"KLLA0C08327g","kl","KLLA0C08327g","KLLA0","original","PET117","N1.HOG0001868","OG0001628"
"KLLA0C08349g","kl","KLLA0C08349g","KLLA0","original","","N1.HOG0001044","OG0000807"
"KLLA0C08371g","kl","KLLA0C08371g","KLLA0","original","","N1.HOG0001171","OG0000932"
"KLLA0C08393g","kl","KLLA0C08393g","KLLA0","original","NEO1","N1.HOG0002115","OG0001875"
"KLLA0C08415g","kl","KLLA0C08415g","KLLA0","original","SOL2","N1.HOG0001308","OG0001067"
"KLLA0C08448g","kl","KLLA0C08448g","KLLA0","original","ABZ1","N1.HOG0002390","OG0002150"
"KLLA0C08470g","kl","KLLA0C08470g","KLLA0","original","HUB1","N1.HOG0004157","OG0003920"
"KLLA0C08503g","kl","KLLA0C08503g","KLLA0","original","PPG1","N1.HOG0002132","OG0001892"
"KLLA0C08525g","kl","KLLA0C08525g","KLLA0","original","","N1.HOG0000782","OG0000550"
"KLLA0C08547g","kl","KLLA0C08547g","KLLA0","original","RSA4","N1.HOG0002773","OG0002533"
"KLLA0C08569g","kl","KLLA0C08569g","KLLA0","original","IMG2","N1.HOG0003826","OG0003587"
"KLLA0C08591g","kl","KLLA0C08591g","KLLA0","original","ALG12","N1.HOG0003478","OG0003236"
"KLLA0C08613g","kl","KLLA0C08613g","KLLA0","original","YNR029C","N1.HOG0002203","OG0001963"
"KLLA0C08635g","kl","KLLA0C08635g","KLLA0","original","CPR4","N1.HOG0000052","OG0000028"
"KLLA0C08657g","kl","KLLA0C08657g","KLLA0","original","","N1.HOG0004380","OG0004144"
"KLLA0C08679g","kl","KLLA0C08679g","KLLA0","original","ATG15","N1.HOG0002348","OG0002108"
"KLLA0C08701g","kl","KLLA0C08701g","KLLA0","original","BUD17","N1.HOG0000391","OG0000224"
"KLLA0C08723g","kl","KLLA0C08723g","KLLA0","original","SED4","N1.HOG0000834","OG0000602"
"KLLA0C08756g","kl","KLLA0C08756g","KLLA0","original","RAD18","N1.HOG0002589","OG0002349"
"KLLA0C08778g","kl","KLLA0C08778g","KLLA0","original","HCM1","N1.HOG0003412","OG0003172"
"KLLA0C08800g","kl","KLLA0C08800g","KLLA0","original","BUD31","N1.HOG0004026","OG0003787"
"KLLA0C08866g","kl","KLLA0C08866g","KLLA0","original","YCR061W","N1.HOG0001541","OG0001301"
"KLLA0C08888g","kl","KLLA0C08888g","KLLA0","original","","N1.HOG0000094","OG0000048"
"KLLA0C08910g","kl","KLLA0C08910g","KLLA0","original","TAH1","N1.HOG0000657","OG0000431"
"KLLA0C08932g","kl","KLLA0C08932g","KLLA0","original","YIH1","N1.HOG0002667","OG0002427"
"KLLA0C08954g","kl","KLLA0C08954g","KLLA0","original","MPP6","N1.HOG0001755","OG0001515"
"KLLA0C08976g","kl","KLLA0C08976g","KLLA0","original","PWP2","N1.HOG0001446","OG0001206"
"KLLA0C08998g","kl","KLLA0C08998g","KLLA0","original","CTR86","N1.HOG0003330","OG0003090"
"KLLA0C09020g","kl","KLLA0C09020g","KLLA0","original","THR4","N1.HOG0003628","OG0003386"
"KLLA0C09042g","kl","KLLA0C09042g","KLLA0","original","RSC6","N1.HOG0000610","OG0000390"
"KLLA0C09064g","kl","KLLA0C09064g","KLLA0","original","MRPL50","N1.HOG0003743","OG0003504"
"KLLA0C09086g","kl","KLLA0C09086g","KLLA0","original","YNR021W","N1.HOG0002154","OG0001914"
"KLLA0C09108g","kl","KLLA0C09108g","KLLA0","original","YCR051W","N1.HOG0002830","OG0002590"
"KLLA0C09130g","kl","KLLA0C09130g","KLLA0","original","ATP23","N1.HOG0002477","OG0002237"
"KLLA0C09152g","kl","KLLA0C09152g","KLLA0","original","ARE1","N1.HOG0000846","OG0000614"
"KLLA0C09174g","kl","KLLA0C09174g","KLLA0","original","SEC28","N1.HOG0001668","OG0001428"
"KLLA0C09196g","kl","KLLA0C09196g","KLLA0","original","GET2","N1.HOG0003813","OG0003574"
"KLLA0C09218g","kl","KLLA0C09218g","KLLA0","original","",NA,NA
"KLLA0C09240g","kl","KLLA0C09240g","KLLA0","original","","N1.HOG0003905","OG0003666"
"KLLA0C09262g","kl","KLLA0C09262g","KLLA0","original","UTP7","N1.HOG0002223","OG0001983"
"KLLA0C09284g","kl","KLLA0C09284g","KLLA0","original","RPN2","N1.HOG0003142","OG0002902"
"KLLA0C09306g","kl","KLLA0C09306g","KLLA0","original","","N1.HOG0000994","OG0000757"
"KLLA0C09328g","kl","KLLA0C09328g","KLLA0","original","SPO22","N1.HOG0004144","OG0003907"
"KLLA0C09372g","kl","KLLA0C09372g","KLLA0","original","YKR011C","N1.HOG0004465","OG0004229"
"KLLA0C09394g","kl","KLLA0C09394g","KLLA0","original","NET1","N1.HOG0000547","OG0000331"
"KLLA0C09416g","kl","KLLA0C09416g","KLLA0","original","","N1.HOG0000790","OG0000558"
"KLLA0C09460g","kl","KLLA0C09460g","KLLA0","original","RBL2","N1.HOG0003916","OG0003677"
"KLLA0C09482g","kl","KLLA0C09482g","KLLA0","original","DSE3","N1.HOG0004480","OG0004244"
"KLLA0C09504g","kl","KLLA0C09504g","KLLA0","original","GPN2","N1.HOG0003684","OG0003442"
"KLLA0C09526g","kl","KLLA0C09526g","KLLA0","original","RPN8","N1.HOG0003351","OG0003111"
"KLLA0C09548g","kl","KLLA0C09548g","KLLA0","original","COX10","N1.HOG0001678","OG0001438"
"KLLA0C09570g","kl","KLLA0C09570g","KLLA0","original","GCD1","N1.HOG0002472","OG0002232"
"KLLA0C09592g","kl","KLLA0C09592g","KLLA0","original","RPT4","N1.HOG0002329","OG0002089"
"KLLA0C09625g","kl","KLLA0C09625g","KLLA0","original","HNT3","N1.HOG0001013","OG0000776"
"KLLA0C09647g","kl","KLLA0C09647g","KLLA0","original","MRPL40","N1.HOG0002990","OG0002750"
"KLLA0C09669g","kl","KLLA0C09669g","KLLA0","original","CDC31","N1.HOG0003171","OG0002931"
"KLLA0C09691g","kl","KLLA0C09691g","KLLA0","original","NIP100","N1.HOG0000339","OG0000193"
"KLLA0C09713g","kl","KLLA0C09713g","KLLA0","original","SPT14","N1.HOG0003077","OG0002837"
"KLLA0C09735g","kl","KLLA0C09735g","KLLA0","original","TRE2","N1.HOG0000695","OG0000465"
"KLLA0C09757g","kl","KLLA0C09757g","KLLA0","original","DAP1","N1.HOG0003472","OG0003232"
"KLLA0C09779g","kl","KLLA0C09779g","KLLA0","original","OSW1","N1.HOG0004636","OG0004400"
"KLLA0C09801g","kl","KLLA0C09801g","KLLA0","original","MEX67","N1.HOG0002600","OG0002360"
"KLLA0C09823g","kl","KLLA0C09823g","KLLA0","original","","N1.HOG0003616","OG0003374"
"KLLA0C09845g","kl","KLLA0C09845g","KLLA0","original","NAT5","N1.HOG0003235","OG0002995"
"KLLA0C09867g","kl","KLLA0C09867g","KLLA0","original","YPL168W","N1.HOG0004552","OG0004316"
"KLLA0C09889g","kl","KLLA0C09889g","KLLA0","original","TMA16","N1.HOG0001292","OG0001051"
"KLLA0C09911g","kl","KLLA0C09911g","KLLA0","original","REV3","N1.HOG0001719","OG0001479"
"KLLA0C09933g","kl","KLLA0C09933g","KLLA0","original","ATG29","N1.HOG0004689","OG0004453"
"KLLA0C09944g","kl","KLLA0C09944g","KLLA0","original","SET6","N1.HOG0004080","OG0003841"
"KLLA0C09966g","kl","KLLA0C09966g","KLLA0","original","TUM1","N1.HOG0002936","OG0002696"
"KLLA0C09988g","kl","KLLA0C09988g","KLLA0","original","CLP1","N1.HOG0001787","OG0001547"
"KLLA0C10010g","kl","KLLA0C10010g","KLLA0","original","APC5","N1.HOG0003766","OG0003527"
"KLLA0C10032g","kl","KLLA0C10032g","KLLA0","original","MLH3","N1.HOG0001550","OG0001310"
"KLLA0C10054g","kl","KLLA0C10054g","KLLA0","original","SRL1","N1.HOG0006032","OG0005896"
"KLLA0C10076g","kl","KLLA0C10076g","KLLA0","original","YPL162C","N1.HOG0001405","OG0001165"
"KLLA0C10098g","kl","KLLA0C10098g","KLLA0","original","BEM4","N1.HOG0004690","OG0004454"
"KLLA0C10120g","kl","KLLA0C10120g","KLLA0","original","YDR306C","N1.HOG0002506","OG0002266"
"KLLA0C10142g","kl","KLLA0C10142g","KLLA0","original","HNT2","N1.HOG0003892","OG0003653"
"KLLA0C10164g","kl","KLLA0C10164g","KLLA0","original","FYV4","N1.HOG0003043","OG0002803"
"KLLA0C10186g","kl","KLLA0C10186g","KLLA0","original","MED6","N1.HOG0001030","OG0000793"
"KLLA0C10208g","kl","KLLA0C10208g","KLLA0","original","CPR5","N1.HOG0000052","OG0000028"
"KLLA0C10230g","kl","KLLA0C10230g","KLLA0","original","","N1.HOG0005122","OG0004895"
"KLLA0C10252g","kl","KLLA0C10252g","KLLA0","original","GPI11","N1.HOG0004046","OG0003807"
"KLLA0C10274g","kl","KLLA0C10274g","KLLA0","original","CFT1","N1.HOG0003105","OG0002865"
"KLLA0C10296g","kl","KLLA0C10296g","KLLA0","original","PRO1","N1.HOG0000578","OG0000359"
"KLLA0C10318g","kl","KLLA0C10318g","KLLA0","original","PIH1","N1.HOG0002375","OG0002135"
"KLLA0C10340g","kl","KLLA0C10340g","KLLA0","original","","N1.HOG0000087","OG0000045"
"KLLA0C10362g","kl","KLLA0C10362g","KLLA0","original","BFR2","N1.HOG0003044","OG0002804"
"KLLA0C10384g","kl","KLLA0C10384g","KLLA0","original","ATP5","N1.HOG0001458","OG0001218"
"KLLA0C10406g","kl","KLLA0C10406g","KLLA0","original","SUR2","N1.HOG0003346","OG0003106"
"KLLA0C10439g","kl","KLLA0C10439g","KLLA0","original","MHR1","N1.HOG0002774","OG0002534"
"KLLA0C10461g","kl","KLLA0C10461g","KLLA0","original","NEL1","N1.HOG0004319","OG0004082"
"KLLA0C10483g","kl","KLLA0C10483g","KLLA0","original","HDA2","N1.HOG0003903","OG0003664"
"KLLA0C10505g","kl","KLLA0C10505g","KLLA0","original","DPL1","N1.HOG0002866","OG0002626"
"KLLA0C10527g","kl","KLLA0C10527g","KLLA0","original","BRL1","N1.HOG0000342","OG0000194"
"KLLA0C10549g","kl","KLLA0C10549g","KLLA0","original","PUT2","N1.HOG0002478","OG0002238"
"KLLA0C10571g","kl","KLLA0C10571g","KLLA0","original","SSD1","N1.HOG0003020","OG0002780"
"KLLA0C10593g","kl","KLLA0C10593g","KLLA0","original","RRF1","N1.HOG0003519","OG0003277"
"KLLA0C10615g","kl","KLLA0C10615g","KLLA0","original","MSC7","N1.HOG0002870","OG0002630"
"KLLA0C10670g","kl","KLLA0C10670g","KLLA0","original","VMA10","N1.HOG0002606","OG0002366"
"KLLA0C10681g","kl","KLLA0C10681g","KLLA0","original","BCD1","N1.HOG0003058","OG0002818"
"KLLA0C10692g","kl","KLLA0C10692g","KLLA0","original","","N1.HOG0006033","OG0005897"
"KLLA0C10714g","kl","KLLA0C10714g","KLLA0","original","SRP101","N1.HOG0002055","OG0001815"
"KLLA0C10736g","kl","KLLA0C10736g","KLLA0","original","HRQ1","N1.HOG0002396","OG0002156"
"KLLA0C10758g","kl","KLLA0C10758g","KLLA0","original","RTT103","N1.HOG0002931","OG0002691"
"KLLA0C10780g","kl","KLLA0C10780g","KLLA0","original","","N1.HOG0003100","OG0002860"
"KLLA0C10802g","kl","KLLA0C10802g","KLLA0","original","GCN2","N1.HOG0003613","OG0003371"
"KLLA0C10835g","kl","KLLA0C10835g","KLLA0","original","DPP1","N1.HOG0000435","OG0000249"
"KLLA0C10857g","kl","KLLA0C10857g","KLLA0","original","","N1.HOG0000179","OG0000102"
"KLLA0C10879g","kl","KLLA0C10879g","KLLA0","original","ZIP1","N1.HOG0004560","OG0004324"
"KLLA0C10901g","kl","KLLA0C10901g","KLLA0","original","YDR286C","N1.HOG0004150","OG0003913"
"KLLA0C10923g","kl","KLLA0C10923g","KLLA0","original","","N1.HOG0000984","OG0000747"
"KLLA0C10945g","kl","KLLA0C10945g","KLLA0","original","BRE2","N1.HOG0001673","OG0001433"
"KLLA0C10967g","kl","KLLA0C10967g","KLLA0","original","SNX4","N1.HOG0002561","OG0002321"
"KLLA0C10989g","kl","KLLA0C10989g","KLLA0","original","TAD2","N1.HOG0002803","OG0002563"
"KLLA0C11011g","kl","KLLA0C11011g","KLLA0","original","FSH1","N1.HOG0003895","OG0003656"
"KLLA0C11033g","kl","KLLA0C11033g","KLLA0","original","AAP1","N1.HOG0000522","OG0000312"
"KLLA0C11055g","kl","KLLA0C11055g","KLLA0","original","YHR045W","N1.HOG0001538","OG0001298"
"KLLA0C11077g","kl","KLLA0C11077g","KLLA0","original","RNH202","N1.HOG0003468","OG0003228"
"KLLA0C11099g","kl","KLLA0C11099g","KLLA0","original","","N1.HOG0004027","OG0003788"
"KLLA0C11121g","kl","KLLA0C11121g","KLLA0","original","",NA,NA
"KLLA0C11143g","kl","KLLA0C11143g","KLLA0","original","","N1.HOG0002001","OG0001761"
"KLLA0C11165g","kl","KLLA0C11165g","KLLA0","original","YDR282C","N1.HOG0002918","OG0002678"
"KLLA0C11187g","kl","KLLA0C11187g","KLLA0","original","PHM7","N1.HOG0000305","OG0000174"
"KLLA0C11209g","kl","KLLA0C11209g","KLLA0","original","ATG19","N1.HOG0004908","OG0004681"
"KLLA0C11231g","kl","KLLA0C11231g","KLLA0","original","SUP45","N1.HOG0002819","OG0002579"
"KLLA0C11253g","kl","KLLA0C11253g","KLLA0","original","MAK5","N1.HOG0002524","OG0002284"
"KLLA0C11275g","kl","KLLA0C11275g","KLLA0","original","BMT2","N1.HOG0001950","OG0001710"
"KLLA0C11297g","kl","KLLA0C11297g","KLLA0","original","SWS2","N1.HOG0002678","OG0002438"
"KLLA0C11319g","kl","KLLA0C11319g","KLLA0","original","PMS1","N1.HOG0002634","OG0002394"
"KLLA0C11341g","kl","KLLA0C11341g","KLLA0","original","REV7","N1.HOG0004193","OG0003956"
"KLLA0C11363g","kl","KLLA0C11363g","KLLA0","original","SAL1","N1.HOG0001827","OG0001587"
"KLLA0C11385g","kl","KLLA0C11385g","KLLA0","original","","N1.HOG0004422","OG0004186"
"KLLA0C11407g","kl","KLLA0C11407g","KLLA0","original","AXL2","N1.HOG0001187","OG0000948"
"KLLA0C11429g","kl","KLLA0C11429g","KLLA0","original","END3","N1.HOG0001498","OG0001258"
"KLLA0C11451g","kl","KLLA0C11451g","KLLA0","original","CCT2","N1.HOG0001424","OG0001184"
"KLLA0C11473g","kl","KLLA0C11473g","KLLA0","original","RIM8","N1.HOG0001080","OG0000842"
"KLLA0C11495g","kl","KLLA0C11495g","KLLA0","original","NSR1","N1.HOG0002516","OG0002276"
"KLLA0C11517g","kl","KLLA0C11517g","KLLA0","original","",NA,NA
"KLLA0C11539g","kl","KLLA0C11539g","KLLA0","original","RTS3","N1.HOG0004438","OG0004202"
"KLLA0C11561g","kl","KLLA0C11561g","KLLA0","original","",NA,NA
"KLLA0C11583g","kl","KLLA0C11583g","KLLA0","original","","N1.HOG0004208","OG0003971"
"KLLA0C11605g","kl","KLLA0C11605g","KLLA0","original","YBL010C","N1.HOG0004501","OG0004265"
"KLLA0C11627g","kl","KLLA0C11627g","KLLA0","original","STT3","N1.HOG0001669","OG0001429"
"KLLA0C11649g","kl","KLLA0C11649g","KLLA0","original","","N1.HOG0002759","OG0002519"
"KLLA0C11671g","kl","KLLA0C11671g","KLLA0","original","YER156C","N1.HOG0002628","OG0002388"
"KLLA0C11693g","kl","KLLA0C11693g","KLLA0","original","PET100","N1.HOG0001679","OG0001439"
"KLLA0C11715g","kl","KLLA0C11715g","KLLA0","original","COG3","N1.HOG0001363","OG0001123"
"KLLA0C11737g","kl","KLLA0C11737g","KLLA0","original","TFB5","N1.HOG0003783","OG0003544"
"KLLA0C11759g","kl","KLLA0C11759g","KLLA0","original","VPS41","N1.HOG0002971","OG0002731"
"KLLA0C11781g","kl","KLLA0C11781g","KLLA0","original","PDC2","N1.HOG0004165","OG0003928"
"KLLA0C11803g","kl","KLLA0C11803g","KLLA0","original","","N1.HOG0004397","OG0004161"
"KLLA0C11825g","kl","KLLA0C11825g","KLLA0","original","STN1","N1.HOG0004638","OG0004402"
"KLLA0C11847g","kl","KLLA0C11847g","KLLA0","original","RRP8","N1.HOG0003670","OG0003428"
"KLLA0C11869g","kl","KLLA0C11869g","KLLA0","original","TVP23","N1.HOG0004179","OG0003942"
"KLLA0C11891g","kl","KLLA0C11891g","KLLA0","original","","N1.HOG0002642","OG0002402"
"KLLA0C11913g","kl","KLLA0C11913g","KLLA0","original","","N1.HOG0003041","OG0002801"
"KLLA0C11935g","kl","KLLA0C11935g","KLLA0","original","BUR6","N1.HOG0002805","OG0002565"
"KLLA0C11957g","kl","KLLA0C11957g","KLLA0","original","SSS1","N1.HOG0003316","OG0003076"
"KLLA0C11979g","kl","KLLA0C11979g","KLLA0","original","RRP1","N1.HOG0002463","OG0002223"
"KLLA0C12001g","kl","KLLA0C12001g","KLLA0","original","RSR1","N1.HOG0000148","OG0000084"
"KLLA0C12023g","kl","KLLA0C12023g","KLLA0","original","","N1.HOG0004987","OG0004760"
"KLLA0C12034g","kl","KLLA0C12034g","KLLA0","original","",NA,NA
"KLLA0C12111g","kl","KLLA0C12111g","KLLA0","original","YOL107W","N1.HOG0000850","OG0000619"
"KLLA0C12133g","kl","KLLA0C12133g","KLLA0","original","MRPL10","N1.HOG0003262","OG0003022"
"KLLA0C12177g","kl","KLLA0C12177g","KLLA0","original","","N1.HOG0000374","OG0000213"
"KLLA0C12199g","kl","KLLA0C12199g","KLLA0","original","POP3","N1.HOG0004126","OG0003890"
"KLLA0C12221g","kl","KLLA0C12221g","KLLA0","original","HCH1","N1.HOG0003803","OG0003564"
"KLLA0C12243g","kl","KLLA0C12243g","KLLA0","original","SLI1","N1.HOG0000738","OG0000508"
"KLLA0C12265g","kl","KLLA0C12265g","KLLA0","original","ERG24","N1.HOG0003375","OG0003135"
"KLLA0C12287g","kl","KLLA0C12287g","KLLA0","original","NDJ1","N1.HOG0004846","OG0004614"
"KLLA0C12300g","kl","KLLA0C12300g","KLLA0","original","SEC20","N1.HOG0001833","OG0001593"
"KLLA0C12309g","kl","KLLA0C12309g","KLLA0","original","","N1.HOG0000813","OG0000581"
"KLLA0C12331g","kl","KLLA0C12331g","KLLA0","original","PUF6","N1.HOG0002475","OG0002235"
"KLLA0C12353g","kl","KLLA0C12353g","KLLA0","original","VPS3","N1.HOG0002949","OG0002709"
"KLLA0C12375g","kl","KLLA0C12375g","KLLA0","original","RSM28","N1.HOG0004541","OG0004305"
"KLLA0C12397g","kl","KLLA0C12397g","KLLA0","original","TPT1","N1.HOG0001284","OG0001043"
"KLLA0C12419g","kl","KLLA0C12419g","KLLA0","original","MZM1","N1.HOG0001226","OG0000987"
"KLLA0C12441g","kl","KLLA0C12441g","KLLA0","original","IZH1","N1.HOG0000419","OG0000238"
"KLLA0C12463g","kl","KLLA0C12463g","KLLA0","original","",NA,NA
"KLLA0C12485g","kl","KLLA0C12485g","KLLA0","original","PKH1","N1.HOG0000172","OG0000099"
"KLLA0C12507g","kl","KLLA0C12507g","KLLA0","original","ARP9","N1.HOG0001625","OG0001385"
"KLLA0C12529g","kl","KLLA0C12529g","KLLA0","original","CSE4","N1.HOG0000061","OG0000032"
"KLLA0C12551g","kl","KLLA0C12551g","KLLA0","original","HOF1","N1.HOG0004522","OG0004286"
"KLLA0C12573g","kl","KLLA0C12573g","KLLA0","original","YKL050C","N1.HOG0000701","OG0000471"
"KLLA0C12595g","kl","KLLA0C12595g","KLLA0","original","SFK1","N1.HOG0000761","OG0000530"
"KLLA0C12617g","kl","KLLA0C12617g","KLLA0","original","ASK1","N1.HOG0003665","OG0003423"
"KLLA0C12639g","kl","KLLA0C12639g","KLLA0","original","MDM35","N1.HOG0003298","OG0003058"
"KLLA0C12672g","kl","KLLA0C12672g","KLLA0","original","DEF1","N1.HOG0004052","OG0003813"
"KLLA0C12694g","kl","KLLA0C12694g","KLLA0","original","OAR1","N1.HOG0000727","OG0000498"
"KLLA0C12716g","kl","KLLA0C12716g","KLLA0","original","","N1.HOG0001730","OG0001490"
"KLLA0C12749g","kl","KLLA0C12749g","KLLA0","original","FAR8","N1.HOG0001904","OG0001664"
"KLLA0C12771g","kl","KLLA0C12771g","KLLA0","original","NUP120","N1.HOG0004058","OG0003819"
"KLLA0C12793g","kl","KLLA0C12793g","KLLA0","original","","N1.HOG0002311","OG0002071"
"KLLA0C12815g","kl","KLLA0C12815g","KLLA0","original","TOA2","N1.HOG0001715","OG0001475"
"KLLA0C12837g","kl","KLLA0C12837g","KLLA0","original","","N1.HOG0003169","OG0002929"
"KLLA0C12859g","kl","KLLA0C12859g","KLLA0","original","YMR027W","N1.HOG0001971","OG0001731"
"KLLA0C12881g","kl","KLLA0C12881g","KLLA0","original","YPT11","N1.HOG0004698","OG0004462"
"KLLA0C12903g","kl","KLLA0C12903g","KLLA0","original","TRM11","N1.HOG0003542","OG0003300"
"KLLA0C12925g","kl","KLLA0C12925g","KLLA0","original","HRP1","N1.HOG0000872","OG0000639"
"KLLA0C12947g","kl","KLLA0C12947g","KLLA0","original","ERV46","N1.HOG0002319","OG0002079"
"KLLA0C12969g","kl","KLLA0C12969g","KLLA0","original","CDC24","N1.HOG0001420","OG0001180"
"KLLA0C12991g","kl","KLLA0C12991g","KLLA0","original","CIR2","N1.HOG0003425","OG0003185"
"KLLA0C13013g","kl","KLLA0C13013g","KLLA0","original","GDS1","N1.HOG0002082","OG0001842"
"KLLA0C13035g","kl","KLLA0C13035g","KLLA0","original","","N1.HOG0004244","OG0004008"
"KLLA0C13057g","kl","KLLA0C13057g","KLLA0","original","CLN3","N1.HOG0000493","OG0000289"
"KLLA0C13079g","kl","KLLA0C13079g","KLLA0","original","",NA,NA
"KLLA0C13101g","kl","KLLA0C13101g","KLLA0","original","MSC6","N1.HOG0004489","OG0004253"
"KLLA0C13123g","kl","KLLA0C13123g","KLLA0","original","CYC3","N1.HOG0002764","OG0002524"
"KLLA0C13145g","kl","KLLA0C13145g","KLLA0","original","SOG2","N1.HOG0003129","OG0002889"
"KLLA0C13167g","kl","KLLA0C13167g","KLLA0","original","TFB6","N1.HOG0003394","OG0003154"
"KLLA0C13189g","kl","KLLA0C13189g","KLLA0","original","","N1.HOG0003364","OG0003124"
"KLLA0C13211g","kl","KLLA0C13211g","KLLA0","original","MET4","N1.HOG0000344","OG0000195"
"KLLA0C13233g","kl","KLLA0C13233g","KLLA0","original","VAM3","N1.HOG0000297","OG0000169"
"KLLA0C13255g","kl","KLLA0C13255g","KLLA0","original","POL1","N1.HOG0003392","OG0003152"
"KLLA0C13277g","kl","KLLA0C13277g","KLLA0","original","AVT4","N1.HOG0000225","OG0000130"
"KLLA0C13299g","kl","KLLA0C13299g","KLLA0","original","MIC27","N1.HOG0004548","OG0004312"
"KLLA0C13321g","kl","KLLA0C13321g","KLLA0","original","PIN2","N1.HOG0003753","OG0003514"
"KLLA0C13343g","kl","KLLA0C13343g","KLLA0","original","OCA1","N1.HOG0003529","OG0003287"
"KLLA0C13365g","kl","KLLA0C13365g","KLLA0","original","OST2","N1.HOG0003325","OG0003085"
"KLLA0C13387g","kl","KLLA0C13387g","KLLA0","original","","N1.HOG0000149","OG0000084"
"KLLA0C13409g","kl","KLLA0C13409g","KLLA0","original","PHO23","N1.HOG0003800","OG0003561"
"KLLA0C13431g","kl","KLLA0C13431g","KLLA0","original","CRC1","N1.HOG0003576","OG0003334"
"KLLA0C13453g","kl","KLLA0C13453g","KLLA0","original","KTR1","N1.HOG0000065","OG0000033"
"KLLA0C13475g","kl","KLLA0C13475g","KLLA0","original","NUP1","N1.HOG0004669","OG0004433"
"KLLA0C13497g","kl","KLLA0C13497g","KLLA0","original","YOR097C","N1.HOG0004670","OG0004434"
"KLLA0C13519g","kl","KLLA0C13519g","KLLA0","original","RPS7B","N1.HOG0001120","OG0000881"
"KLLA0C13541g","kl","KLLA0C13541g","KLLA0","original","RKI1","N1.HOG0001969","OG0001729"
"KLLA0C13563g","kl","KLLA0C13563g","KLLA0","original","","N1.HOG0000144","OG0000082"
"KLLA0C13585g","kl","KLLA0C13585g","KLLA0","original","YOR093C","N1.HOG0003570","OG0003328"
"KLLA0C13607g","kl","KLLA0C13607g","KLLA0","original","YNL095C","N1.HOG0000471","OG0000275"
"KLLA0C13651g","kl","KLLA0C13651g","KLLA0","original","APP1","N1.HOG0001884","OG0001644"
"KLLA0C13673g","kl","KLLA0C13673g","KLLA0","original","TMA46","N1.HOG0003091","OG0002851"
"KLLA0C13706g","kl","KLLA0C13706g","KLLA0","original","PTC5","N1.HOG0002288","OG0002048"
"KLLA0C13728g","kl","KLLA0C13728g","KLLA0","original","","N1.HOG0000076","OG0000040"
"KLLA0C13750g","kl","KLLA0C13750g","KLLA0","original","YNL092W","N1.HOG0002796","OG0002556"
"KLLA0C13772g","kl","KLLA0C13772g","KLLA0","original","YVC1","N1.HOG0001664","OG0001424"
"KLLA0C13794g","kl","KLLA0C13794g","KLLA0","original","NST1","N1.HOG0002894","OG0002654"
"KLLA0C13816g","kl","KLLA0C13816g","KLLA0","original","RHO2","N1.HOG0004005","OG0003766"
"KLLA0C13838g","kl","KLLA0C13838g","KLLA0","original","TOP2","N1.HOG0001485","OG0001245"
"KLLA0C13860g","kl","KLLA0C13860g","KLLA0","original","","N1.HOG0001188","OG0000949"
"KLLA0C13882g","kl","KLLA0C13882g","KLLA0","original","SNN1","N1.HOG0003865","OG0003626"
"KLLA0C13904g","kl","KLLA0C13904g","KLLA0","original","OST3","N1.HOG0000327","OG0000186"
"KLLA0C13926g","kl","KLLA0C13926g","KLLA0","original","MKT1","N1.HOG0002112","OG0001872"
"KLLA0C13948g","kl","KLLA0C13948g","KLLA0","original","YME2","N1.HOG0001034","OG0000797"
"KLLA0C14003g","kl","KLLA0C14003g","KLLA0","original","CAB4","N1.HOG0002829","OG0002589"
"KLLA0C14025g","kl","KLLA0C14025g","KLLA0","original","CWC22","N1.HOG0001119","OG0000880"
